Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Male,36.0,5.0,No,Never had,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,12.429220196836383,12.04355959836804,15.424948670398354,0.385660598468343,0.756728099810551,2.0,0.0,1,1,1,Young_Hustlers
Male,35.0,2.0,No,Never had,Never had,Never had,Have now,No,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,Yes,No,12.429220196836383,9.90353755128617,10.596659732783579,2.525682645550212,1.0717931269207777,3.0,0.0,1,1,1,Young_Hustlers
Male,43.0,26.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,Yes,Yes - always,13.304686600863562,10.819798284210286,15.789591722875162,2.484888316653276,0.7924365774026801,3.0,0.0,1,1,1,Mature_Informal
Female,40.0,14.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Used to have but don't have now,No,Have now,Yes - sometimes,No,No,12.978495316450783,11.608244735642321,15.46416937585933,1.3702505808084613,0.7882872813177303,1.0,0.0,1,0,1,Mature_Informal
Male,29.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Yes,No,13.710151153416941,13.527829818844937,13.710151153416941,0.18232133457200383,0.9320197332052761,2.0,0.0,0,1,0,Young_Hustlers
Male,31.0,1.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Have now,No,Have now,Yes - sometimes,Yes,Yes - always,13.071493151405463,9.648659816955295,10.298935994257638,3.422833334450168,1.1568782368577604,2.0,1.0,1,1,1,Formal_High_Earners
Female,37.0,3.0,No,Don't know,Don't know,Don't know,Don't know,No,No,No,Never had,Never had,Yes,Don't know,Yes - sometimes,No,No,9.90353755128617,9.210440366976517,9.90353755128617,0.6930971843096536,0.9082866459351955,1.0,0.0,0,0,1,Young_Hustlers
Male,22.0,11.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,No,13.997832948091215,15.894952224644102,16.48273883399067,-1.8971192765528873,0.8006659071561514,2.0,0.0,0,1,1,Young_Hustlers
Female,36.0,9.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,Yes,Never had,No,No,Yes - always,12.160033942617156,9.674137279312397,14.648420115681892,2.485896663304759,0.7770774207698522,1.0,1.0,0,0,0,Formal_High_Earners
Male,42.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,14.953343880298434,13.304686600863562,17.011936294903045,1.6486572794348717,0.8301908043351163,1.0,0.0,0,0,1,Young_Hustlers
Male,44.0,4.0,No,Never had,Never had,Have now,Never had,No,Yes,No,Never had,Have now,Yes,Have now,Yes - sometimes,No,Yes - always,14.953343880298434,15.894952224644102,17.011936294903045,-0.9416083443456689,0.8301908043351163,3.0,1.0,1,0,1,Formal_High_Earners
Male,51.0,2.0,No,Never had,Never had,Never had,Never had,Don't know,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,No,11.156264806643742,9.90353755128617,15.512409929419222,1.2527272553575717,0.6756291089144572,1.0,0.0,1,1,1,Young_Hustlers
Female,32.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,No,10.203629181337648,8.160803920954665,8.699681400989514,2.0428252603829833,1.0519550858955764,1.0,0.0,0,0,1,Young_Hustlers
Male,53.0,21.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Have now,No,No,No,12.04355959836804,8.987321812850125,9.798182590890704,3.056237785517915,1.11533209380326,3.0,0.0,1,0,0,Mature_Informal
Male,25.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Have now,No,Yes,Yes - always,14.953343880298434,13.592368256649284,13.815511557963774,1.36097562364915,1.0093032442245014,3.0,0.0,1,1,0,Young_Hustlers
Male,41.0,14.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,12.611541086966115,11.51293546492023,12.206077645517674,1.098605622045886,0.9549800800426649,1.0,1.0,1,1,1,Formal_High_Earners
Male,42.0,5.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,No,Have now,No,No,Yes - always,12.206077645517674,11.289794413577894,11.289794413577894,0.9162832319397793,0.993188106713345,1.0,1.0,1,0,0,Formal_High_Earners
Male,29.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,12.206077645517674,11.51293546492023,15.38412668421143,0.6931421805974445,0.7449940958574292,1.0,0.0,1,1,1,Young_Hustlers
Male,56.0,20.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,Yes - always,12.206077645517674,13.017005083966255,12.100717685412471,-0.8109274384485818,0.9317106084278901,4.0,1.0,1,0,1,Mature_Informal
Male,29.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Never had,Yes - always,No,Yes - always,13.487007879880162,12.899222326086994,15.971913256520972,0.587785553793168,0.7946663217064326,2.0,0.0,0,0,1,Young_Hustlers
Male,34.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,No,No,11.51293546492023,10.308985993422082,11.156264806643742,1.203949471498147,0.9470783705392865,2.0,0.0,0,0,0,Young_Hustlers
Male,51.0,5.0,No,Have now,Never had,Have now,Never had,Don't know,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,13.199326270390594,10.714439990727769,15.684231222649434,2.4848862796628257,0.7911258297878324,1.0,1.0,0,0,1,Formal_High_Earners
Female,30.0,5.0,No,Never had,Never had,Never had,Have now,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,Yes,Yes - always,11.51293546492023,11.289794413577894,12.676079399771027,0.22314105134233486,0.8418301128840321,4.0,0.0,1,1,1,Young_Hustlers
Male,50.0,10.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,13.304686600863562,12.04355959836804,15.789591722875162,1.2611270024955221,0.7924365774026801,2.0,1.0,1,1,1,Formal_High_Earners
Female,45.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,No,11.350418300109132,12.07254696717504,13.487007879880162,-0.722128667065908,0.7834894820394771,1.0,0.0,0,0,1,Young_Hustlers
Male,37.0,5.0,No,Used to have but don't have now,Never had,Have now,Never had,No,No,No,Never had,Never had,Yes,Have now,No,Yes,Yes - always,11.51293546492023,10.819798284210286,11.51293546492023,0.6931371807099431,0.920082701393012,1.0,1.0,1,1,0,Young_Hustlers
Male,59.0,5.0,No,Don't know,Never had,Never had,Never had,No,Yes,No,Never had,Have now,Yes,Don't know,Yes - sometimes,No,No,14.953343880298434,11.289794413577894,15.096444681204078,3.6635494667205393,0.9289842680452007,3.0,0.0,0,0,1,Mature_Informal
Male,40.0,5.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,No,Have now,Yes - sometimes,No,No,12.899222326086994,12.100717685412471,12.577639650232573,0.7985046406745226,0.950034222322732,0.0,1.0,1,0,1,Formal_High_Earners
Female,42.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,10.819798284210286,8.412054873292933,8.853808274977197,2.4077434109173534,1.0980321498324792,2.0,0.0,0,0,1,Young_Hustlers
Male,37.0,19.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,12.206077645517674,13.815511557963774,14.115615891155079,-1.6094339124461001,0.8075144098269972,2.0,0.0,1,1,1,Mature_Informal
Male,22.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.415034483903348,13.07107218827772,13.304686600863562,0.3439622956256283,0.9378069480455093,2.0,0.0,1,1,1,Young_Hustlers
Female,25.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,No,No,No,10.819798284210286,8.160803920954665,10.12667110305036,2.658994363255621,0.9724200692194501,1.0,0.0,1,0,0,Young_Hustlers
Male,46.0,5.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Yes,Yes - always,13.928840136128022,11.51293546492023,16.41374596746404,2.4159046712077927,0.7998761531351589,2.0,2.0,1,1,0,Formal_High_Earners
Male,26.0,2.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,9.392745258631441,11.082157933374816,11.289794413577894,-1.6894126747433749,0.7642719595255587,1.0,1.0,1,0,1,Young_Hustlers
Female,29.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,12.793862088206213,11.759793355371237,12.793862088206213,1.0340687328349762,0.9275039873818224,2.0,0.0,1,1,1,Young_Hustlers
Male,42.0,12.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,No,No,11.289794413577894,12.765691290604371,13.592368256649284,-1.4758968770264769,0.7736780086010706,2.0,1.0,0,0,0,Mature_Informal
Male,28.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,13.732130035981154,10.12667110305036,10.373522431293592,3.6054589329307944,1.2073770565746622,1.0,0.0,1,0,1,Young_Hustlers
Male,36.0,4.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Never had,Yes - sometimes,Yes,Yes - always,13.997832948091215,14.96608290201874,16.48273883399067,-0.9682499539275256,0.8006659071561514,4.0,0.0,0,1,1,Young_Hustlers
Male,22.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,9.90353755128617,10.596659732783579,11.002116507732017,-0.693122181497408,0.8251492597081608,2.0,0.0,1,1,1,Young_Hustlers
Male,36.0,10.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,Yes,Have now,Yes - sometimes,No,Yes - always,14.508658238524095,14.220976332738882,14.508658238524095,0.28768190578521313,0.9355198893018377,3.0,0.0,1,0,1,Young_Hustlers
Male,29.0,10.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,Yes - always,9.210440366976517,8.517393171418904,9.61587214452889,0.6930471955576127,0.8676103330542945,1.0,0.0,0,1,1,Young_Hustlers
Male,42.0,9.0,Yes,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,No,12.429220196836383,15.894952224644102,14.914123179965662,-3.4657320278077197,0.7810182223852311,4.0,2.0,1,0,1,Formal_High_Earners
Male,44.0,3.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,No,No,No,10.596659732783579,10.308985993422082,13.081543466215237,0.2876737393614963,0.7525211819433948,0.0,0.0,0,0,0,Young_Hustlers
Male,39.0,16.0,No,Never had,Never had,Have now,Used to have but don't have now,No,Yes,Yes,Never had,Have now,No,Have now,No,Yes,Yes - always,12.206077645517674,14.220976332738882,14.914123179965662,-2.0148986872212085,0.7669965544117405,3.0,1.0,1,1,0,Mature_Informal
Male,59.0,23.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,No,Yes,No,11.289794413577894,9.392745258631441,10.308985993422082,1.897049154946453,0.998302979607955,4.0,0.0,1,1,0,Mature_Informal
Male,46.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,No,12.429220196836383,13.592368256649284,10.819798284210286,-1.163148059812901,1.0515594173413438,1.0,0.0,1,1,1,Young_Hustlers
Female,21.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Have now,Never had,Yes,Have now,Yes - sometimes,No,No,11.918397239722838,9.210440366976517,9.61587214452889,2.707956872746321,1.1226960043848335,3.0,0.0,1,0,1,Young_Hustlers
Female,26.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,12.388398368982115,13.815511557963774,14.873301199334291,-1.427113188981659,0.7804550681304826,2.0,0.0,1,0,1,Young_Hustlers
Male,43.0,16.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Yes,No,14.77102238760702,15.894952224644102,16.562781536322326,-1.1239298370370818,0.8410411731796839,2.0,0.0,1,1,0,Mature_Informal
Male,40.0,15.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,Yes,No,11.849404844423074,12.031725210748633,12.793862088206213,-0.18232036632555904,0.8590346031191906,3.0,0.0,1,1,1,Mature_Informal
Male,46.0,8.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - sometimes,Yes,Yes - always,10.12667110305036,12.847929163278053,9.90353755128617,-2.7212580602276937,0.928750972371882,0.0,0.0,0,1,1,Young_Hustlers
Female,50.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Never had,Yes - sometimes,No,No,12.04355959836804,11.51293546492023,11.775297421715827,0.5306241334478106,0.9427224432282917,2.0,0.0,0,0,1,Young_Hustlers
Male,23.0,7.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,No,Yes,Yes - always,13.017005083966255,15.068273812173887,15.56644820628317,-2.0512687282076314,0.7857450747366165,1.0,0.0,1,1,0,Young_Hustlers
Female,42.0,10.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,Yes - always,9.90353755128617,8.853808274977197,9.210440366976517,1.0497292763089732,0.9699422547255692,1.0,0.0,0,1,1,Young_Hustlers
Female,44.0,23.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.800397935382136,13.122365377402328,13.800397935382136,0.6780325579798081,0.9324342491083041,2.0,0.0,1,1,1,Mature_Informal
Female,41.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,No,12.611541086966115,9.90353755128617,15.039286283703994,2.7080035356799446,0.7862906655503439,1.0,0.0,0,0,1,Young_Hustlers
Female,24.0,3.0,No,Never had,Don't know,Never had,Never had,No,No,Yes,Never had,Have now,No,Never had,Yes - sometimes,Yes,No,9.210440366976517,8.006700845440367,8.294299608857235,1.20373952153615,0.9909773468244124,2.0,0.0,0,1,1,Young_Hustlers
Male,72.0,10.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - sometimes,No,No,12.154784614286667,11.002116507732017,11.982935344196433,1.1526681065546498,0.936212365851459,0.0,0.0,0,0,1,Mature_Informal
Female,37.0,1.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,No,12.429220196836383,11.156264806643742,14.690979711984754,1.2729553901926405,0.7921251843403352,1.0,1.0,1,0,1,Formal_High_Earners
Male,58.0,13.0,Yes,Never had,Never had,Never had,Have now,Yes,No,Yes,Never had,Never had,No,Have now,Yes - always,No,Yes - always,13.997832948091215,13.815511557963774,16.48273883399067,0.18232139012744142,0.8006659071561514,1.0,2.0,1,0,1,Formal_High_Earners
Male,19.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,10.085850775128717,8.006700845440367,8.699681400989514,2.0791499296883504,1.0398125833390577,1.0,0.0,1,0,1,Young_Hustlers
Female,47.0,8.0,No,Don't know,Never had,Don't know,Don't know,No,No,Yes,Never had,Never had,Yes,Have now,No,No,Yes - always,12.506180941677357,11.918397239722838,12.506180941677357,0.5877837019545193,0.925959825037276,2.0,0.0,1,0,0,Mature_Informal
Female,49.0,5.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,No,Yes - always,13.997832948091215,15.424948670398354,16.48273883399067,-1.4271157223071391,0.8006659071561514,3.0,1.0,1,0,1,Formal_High_Earners
Male,23.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,No,Have now,No,Yes,No,14.141933180232447,12.206077645517674,14.077875591662238,1.935855534714774,0.9379261086391144,2.0,0.0,1,1,0,Young_Hustlers
Male,30.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,12.429220196836383,14.151983508870947,14.557448378884015,-1.722763312034564,0.7989240840873656,1.0,1.0,1,0,1,Formal_High_Earners
Female,21.0,1.0,No,Never had,Never had,Have now,Never had,No,Yes,No,Never had,Have now,Yes,Never had,Yes - sometimes,No,No,11.918397239722838,13.51440681653079,14.403297778421795,-1.596009576807953,0.7737562054029176,3.0,1.0,0,0,1,Young_Hustlers
Male,32.0,15.0,Yes,Used to have but don't have now,Never had,Never had,Have now,No,No,Yes,Never had,Have now,No,Have now,No,Yes,Yes - always,14.953343880298434,15.894952224644102,16.811242881518265,-0.9416083443456689,0.8395452231924077,2.0,1.0,1,0,0,Formal_High_Earners
Male,28.0,3.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,Yes - always,13.122365377402328,12.206077645517674,15.671808704579888,0.9162877318846547,0.7870990850439342,1.0,1.0,0,1,1,Formal_High_Earners
Male,38.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,14.508658238524095,10.463131911491967,10.819798284210286,4.045526327032128,1.2274878039082762,2.0,0.0,1,1,1,Young_Hustlers
Male,22.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,No,No,Yes - always,13.017005083966255,12.611541086966115,9.90353755128617,0.40546399700014035,1.1938331961291575,1.0,0.0,0,0,0,Young_Hustlers
Female,55.0,10.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,No,No,Yes - always,11.225256725762893,7.601402334583733,13.710151153416941,3.62385439117916,0.763095947056631,0.0,0.0,0,0,0,Mature_Informal
Male,51.0,15.0,No,Never had,Have now,Have now,Have now,No,No,Yes,Never had,Never had,No,Have now,No,Yes,Yes - always,11.918397239722838,14.220976332738882,16.012735246411598,-2.3025790930160444,0.700557380520967,1.0,2.0,2,1,0,Formal_High_Earners
Male,45.0,19.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,13.592368256649284,15.424948670398354,16.077273760604726,-1.8325804137490707,0.795933147596737,1.0,0.0,0,0,1,Mature_Informal
Male,26.0,1.0,No,Never had,Never had,Have now,Never had,Yes,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,12.206077645517674,12.04355959836804,14.690979711984754,0.16251804714963392,0.7779041123987105,1.0,2.0,1,0,1,Formal_High_Earners
Male,25.0,4.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,13.795308871054397,13.017005083966255,16.377378326048895,0.7783037870881415,0.7938659452660397,1.0,0.0,1,1,1,Young_Hustlers
Male,43.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,14.220976332738882,14.731801689838349,16.705882371415992,-0.510825357099467,0.8031780644661308,1.0,1.0,1,0,1,Formal_High_Earners
Female,33.0,3.0,No,Never had,Never had,Never had,Have now,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,12.765691290604371,14.220976332738882,15.250595321348806,-1.455285042134511,0.785552223667386,2.0,0.0,1,1,1,Young_Hustlers
Female,29.0,6.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Have now,Yes - always,No,Yes - always,13.592368256649284,11.51293546492023,13.304686600863562,2.0794327917290545,0.9502038482848498,3.0,0.0,1,0,1,Young_Hustlers
Female,23.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,10.596659732783579,9.90353755128617,10.819798284210286,0.693122181497408,0.8965178151085149,1.0,0.0,0,0,1,Young_Hustlers
Male,33.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,Yes - always,12.810391344620207,12.100717685412471,15.29711532616119,0.709673659207736,0.7860526901994817,2.0,0.0,0,1,1,Young_Hustlers
Male,27.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Used to have but don't have now,Yes - sometimes,Yes,No,9.61587214452889,11.918397239722838,11.289794413577894,-2.302525095193948,0.782427420747183,3.0,0.0,0,1,1,Young_Hustlers
Female,32.0,10.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,No,Have now,No,Yes,No,12.206077645517674,11.918397239722838,11.289794413577894,0.2876804057948359,0.993188106713345,1.0,1.0,1,1,0,Formal_High_Earners
Male,20.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Used to have but don't have now,No,Never had,Yes - sometimes,No,No,9.61587214452889,8.699681400989514,8.517393171418904,0.9161907435393761,1.0103472633037502,1.0,0.0,0,0,1,Young_Hustlers
Female,31.0,5.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,13.527829818844937,11.042937835596494,16.012735246411598,2.4848919832484437,0.7951590160493615,0.0,1.0,1,1,1,Formal_High_Earners
Female,37.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - always,No,Yes - always,10.596659732783579,9.90353755128617,10.308985993422082,0.693122181497408,0.9370123668865775,1.0,0.0,0,0,1,Young_Hustlers
Male,35.0,3.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,13.527829818844937,12.429220196836383,13.304686600863562,1.0986096220085546,0.9456921494545902,1.0,1.0,1,0,1,Formal_High_Earners
Male,43.0,20.0,No,Have now,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,No,No,11.156264806643742,11.918397239722838,12.206077645517674,-0.7621324330790955,0.8447826149523158,2.0,0.0,1,0,0,Mature_Informal
Female,37.0,20.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - always,No,Yes - always,13.997832948091215,13.592368256649284,16.41820031748273,0.40546469144193154,0.8036325620874577,1.0,0.0,1,0,1,Mature_Informal
Female,31.0,6.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,No,No,No,12.206077645517674,10.308985993422082,14.557448378884015,1.8970916520955914,0.78458095108224,1.0,0.0,0,0,0,Young_Hustlers
Male,52.0,12.0,No,Never had,Never had,Never had,Have now,No,Yes,Yes,Used to have but don't have now,Used to have but don't have now,No,Have now,No,No,Yes - always,12.506180941677357,11.982935344196433,10.308985993422082,0.5232455974809245,1.1058622717325521,2.0,0.0,1,0,0,Mature_Informal
Male,35.0,8.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Used to have but don't have now,Used to have but don't have now,No,Never had,No,No,No,11.350418300109132,13.017005083966255,12.206077645517674,-1.6665867838571238,0.8594844438130061,1.0,0.0,0,0,0,Young_Hustlers
Male,30.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,13.122365377402328,13.28787951079572,14.220976332738882,-0.16551413339339227,0.8621237620071296,1.0,0.0,1,0,1,Young_Hustlers
Male,72.0,34.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,10.596659732783579,7.601402334583733,8.699681400989514,2.995257398199845,1.0924750303347655,2.0,0.0,1,0,1,Mature_Informal
Female,22.0,1.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,No,Have now,Yes - always,Yes,Yes - always,12.429220196836383,11.918397239722838,14.739769856312924,0.510822957113545,0.7896697544056692,0.0,1.0,1,1,1,Young_Hustlers
Male,32.0,3.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,12.429220196836383,12.429220196836383,15.607270193858982,0.0,0.7484204238112804,2.0,1.0,1,1,1,Formal_High_Earners
Female,43.0,21.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,No,Yes,Yes - always,12.611541086966115,12.570719231334277,15.096444681204078,0.04082185563183849,0.7834985511858215,1.0,0.0,0,1,0,Mature_Informal
Male,30.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,No,No,Yes - always,12.013706813470414,14.914123179965662,9.90353755128617,-2.9004163664952483,1.1018173466145662,0.0,0.0,1,0,0,Young_Hustlers
Male,42.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,12.948012371209098,11.51293546492023,15.43291683846023,1.4350769062888684,0.7879314730605265,1.0,1.0,1,1,1,Formal_High_Earners
Female,31.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Have now,Yes,Have now,Yes - sometimes,Yes,No,11.289794413577894,7.601402334583733,8.987321812850125,3.688392078994161,1.1304125996072292,2.0,0.0,1,1,1,Young_Hustlers
Male,31.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,Yes - always,3.044522437723423,14.914123179965662,15.424948670398354,-11.86960074224224,0.18535963179053175,3.0,0.0,1,0,1,Young_Hustlers
Male,36.0,7.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,No,12.429220196836383,12.100717685412471,12.611541086966115,0.3285025114239115,0.9131383520370168,2.0,1.0,0,1,1,Formal_High_Earners
Male,37.0,8.0,No,Used to have but don't have now,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.815511557963774,15.76142084987672,16.300417291085605,-1.9459092919129457,0.798565221029813,4.0,1.0,1,1,1,Formal_High_Earners
Male,28.0,2.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,No,11.51293546492023,9.61587214452889,9.61587214452889,1.8970633203913394,1.0845020840660424,1.0,1.0,1,1,1,Young_Hustlers
Male,37.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,11.156264806643742,13.017005083966255,13.487007879880162,-1.8607402773225132,0.7700875777211235,1.0,0.0,1,0,1,Young_Hustlers
